lat,lon,moh,road_m,road_to_SE,in_innlandet,kommune,vercel_verdict,utelukket_cls,in_fellesskap891,treslag_score,in_storvilt,vern_jakt,wind_ms_2309_1749,drive_h_oslo,NOZ56U_min_km,NOZ56U_max_elev_deg,NOZ9EG_min_km,NOZ9EG_max_elev_deg,in_norway,windy_cloud
62.07,10.94,878.0,500.0,0.0,True,Tynset,usikkert,open,False,0.59,False,none,3.8,4.39,147.46,1.5,74.02,5.44,True,False
62.07,11.09,822.0,419.0,1.0,True,Rendalen,usikkert,open,False,0.9,False,tillatt,3.4,4.39,146.86,1.53,74.61,5.44,True,False
62.07,11.1,824.0,721.0,0.0,True,Rendalen,usikkert,open,False,0.9,False,tillatt,3.4,4.39,146.83,1.53,74.67,5.43,True,False
62.07,12.16,803.0,780.0,0.0,True,Engerdal,usikkert,open,False,0.72,False,none,2.6,4.68,154.9,1.39,99.02,3.92,True,False
62.07,12.21,796.0,80.0,1.0,True,Engerdal,usikkert,open,False,0.83,False,none,0.7,4.68,155.78,1.37,100.79,3.84,True,False
62.07,12.22,815.0,289.0,1.0,True,Engerdal,usikkert,open,False,0.83,False,none,0.7,4.68,155.96,1.36,101.14,3.81,True,False
62.07,12.23,835.0,560.0,1.0,True,Engerdal,usikkert,open,False,0.83,False,none,0.7,4.68,156.14,1.35,101.5,3.78,True,False
62.07,12.24,811.0,810.0,1.0,True,Engerdal,usikkert,open,False,0.83,False,none,0.7,4.68,156.32,1.36,101.86,3.78,True,False
62.07,12.25,805.0,476.0,1.0,False,?,?,open,False,,False,none,0.7,4.68,156.51,1.36,102.23,3.77,False,False
62.07,12.26,810.0,493.0,1.0,False,?,?,open,False,,False,none,0.7,4.68,156.69,1.35,102.59,3.75,False,False
62.07,12.27,801.0,390.0,1.0,False,?,?,open,False,,False,none,0.7,4.68,156.88,1.35,102.96,3.74,False,False
62.075,9.16,895.0,227.0,0.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,183.69,0.9,118.55,3.07,True,True
62.075,9.8,879.0,430.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,165.6,1.18,94.75,4.09,True,False
62.075,9.81,874.0,57.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,165.35,1.18,94.43,4.11,True,False
62.075,9.82,874.0,194.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,165.11,1.19,94.11,4.13,True,False
62.075,9.83,884.0,470.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,164.87,1.19,93.79,4.14,True,False
62.075,9.84,903.0,728.0,0.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,164.63,1.19,93.47,4.14,True,False
62.075,9.94,876.0,367.0,1.0,True,Folldal,usikkert,R,False,0.61,False,none,3.7,4.59,162.32,1.23,90.39,4.33,True,False
62.075,9.95,824.0,117.0,1.0,True,Folldal,usikkert,R,False,0.61,False,none,3.7,4.59,162.1,1.26,90.09,4.38,True,False
62.075,9.97,791.0,77.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,161.66,1.27,89.51,4.43,True,False
62.075,9.98,819.0,354.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,161.44,1.27,89.22,4.43,True,False
62.075,9.99,838.0,727.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,161.22,1.27,88.93,4.44,True,False
62.075,10.0,871.0,756.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,161.0,1.26,88.64,4.43,True,False
62.075,10.01,886.0,748.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,160.79,1.26,88.36,4.44,True,False
62.075,10.02,880.0,503.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,160.58,1.26,88.08,4.46,True,False
62.075,10.03,859.0,127.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,160.36,1.27,87.8,4.49,True,False
62.075,10.04,830.0,102.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,160.15,1.29,87.52,4.52,True,False
62.075,10.06,803.0,100.0,0.0,True,Folldal,usikkert,R,False,0.66,False,tillatt,3.7,4.59,159.74,1.3,86.97,4.58,True,False
62.075,10.07,790.0,353.0,1.0,True,Folldal,usikkert,R,False,0.66,False,tillatt,3.7,4.59,159.53,1.31,86.7,4.6,True,False
62.075,10.1,819.0,337.0,0.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,4.59,158.93,1.31,85.91,4.63,True,False
62.075,10.11,906.0,770.0,0.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,5.29,158.73,1.28,85.65,4.59,True,False
62.075,10.37,911.0,715.0,1.0,True,Alvdal,usikkert,R,False,0.55,False,none,6.0,4.77,154.09,1.36,79.81,4.97,True,False
62.075,10.38,839.0,378.0,1.0,True,Alvdal,usikkert,R,False,0.55,False,none,6.0,4.77,153.94,1.39,79.62,5.04,True,False
62.075,10.43,793.0,290.0,0.0,True,Alvdal,usikkert,R,False,0.8,False,none,6.0,4.77,153.18,1.42,78.74,5.14,True,False
62.075,10.54,889.0,780.0,0.0,True,Alvdal,usikkert,open,False,0.6,False,none,6.0,4.4,151.67,1.41,77.07,5.19,True,False
62.075,10.75,891.0,865.0,1.0,True,Alvdal,usikkert,open,False,0.68,False,none,3.8,4.31,149.38,1.46,75.04,5.35,True,False
62.075,10.76,885.0,854.0,1.0,True,Alvdal,usikkert,open,False,0.68,False,none,3.8,4.31,149.3,1.46,74.98,5.36,True,False
62.075,10.93,813.0,225.0,1.0,True,Tynset,usikkert,open,False,0.59,False,none,3.8,4.39,148.07,1.51,74.57,5.45,True,False
62.075,10.94,891.0,41.0,1.0,True,Tynset,usikkert,open,False,0.59,False,none,3.8,4.39,148.01,1.48,74.58,5.39,True,False
62.075,10.97,910.0,395.0,0.0,True,Rendalen,usikkert,open,False,,False,none,3.8,4.39,147.86,1.48,74.63,5.37,True,False
62.075,10.99,893.0,583.0,1.0,True,Rendalen,usikkert,open,False,,False,none,3.8,4.39,147.76,1.49,74.68,5.38,True,False
62.075,11.07,800.0,238.0,1.0,True,Rendalen,usikkert,open,False,0.71,False,none,3.4,4.39,147.47,1.53,75.03,5.42,True,False
62.075,11.09,804.0,658.0,0.0,True,Rendalen,usikkert,open,False,0.9,False,none,3.4,4.39,147.41,1.53,75.16,5.4,True,False
62.075,11.5,791.0,699.0,0.0,True,Rendalen,usikkert,open,False,,False,none,3.0,5.1,147.97,1.52,80.76,4.99,True,True
62.075,12.14,815.0,663.0,0.0,True,Engerdal,usikkert,open,False,0.72,False,none,2.6,4.68,155.09,1.38,98.74,3.93,True,False
62.075,12.15,867.0,550.0,0.0,True,Engerdal,usikkert,open,False,0.72,False,none,2.6,4.68,155.26,1.36,99.08,3.88,True,False
62.075,12.16,815.0,488.0,1.0,True,Engerdal,usikkert,open,False,0.72,False,none,2.6,4.68,155.43,1.37,99.43,3.89,True,False
62.075,12.18,796.0,12.0,1.0,True,Engerdal,usikkert,open,False,0.8,False,none,2.6,4.68,155.77,1.38,100.13,3.87,True,False
62.075,12.19,799.0,252.0,1.0,True,Engerdal,usikkert,open,False,0.8,False,none,2.6,4.68,155.95,1.37,100.48,3.85,True,False
62.075,12.2,810.0,396.0,1.0,True,Engerdal,usikkert,open,False,0.8,False,none,2.6,4.68,156.12,1.36,100.84,3.83,True,False
62.075,12.21,832.0,507.0,1.0,True,Engerdal,usikkert,open,False,0.83,False,none,0.7,4.68,156.3,1.35,101.19,3.8,True,False
62.075,12.22,847.0,819.0,0.0,True,Engerdal,usikkert,open,False,0.83,False,none,0.7,4.68,156.48,1.34,101.55,3.78,True,False
62.08,8.48,829.0,52.0,0.0,True,Lesja,usikkert,R,False,,False,tillatt,5.8,5.88,207.75,0.61,148.37,2.24,True,True
62.08,8.49,882.0,337.0,0.0,True,Lesja,usikkert,R,False,,False,tillatt,5.8,5.88,207.38,0.6,147.92,2.23,True,True
62.08,8.98,904.0,689.0,1.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,190.0,0.81,126.38,2.81,True,True
62.08,8.99,901.0,254.0,1.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,189.67,0.82,125.96,2.82,True,True
62.08,9.16,822.0,192.0,0.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.13,0.92,118.89,3.09,True,True
62.08,9.17,885.0,451.0,0.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,183.82,0.9,118.48,3.08,True,True
62.08,9.8,877.0,535.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,166.09,1.17,95.19,4.07,True,False
62.08,9.81,874.0,55.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,165.85,1.18,94.86,4.09,True,False
62.08,9.82,891.0,436.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,165.6,1.17,94.54,4.09,True,False
62.08,9.94,903.0,698.0,1.0,True,Folldal,usikkert,R,False,0.61,False,none,3.7,4.59,162.82,1.22,90.85,4.28,True,False
62.08,9.95,843.0,159.0,1.0,True,Folldal,usikkert,R,False,0.61,False,none,3.7,4.59,162.6,1.24,90.55,4.34,True,False
62.08,9.96,798.0,6.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,162.38,1.26,90.26,4.38,True,False
62.08,9.97,823.0,294.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,162.16,1.26,89.97,4.39,True,False
62.08,9.98,839.0,481.0,0.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,161.94,1.25,89.68,4.39,True,False
62.08,10.03,906.0,648.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,160.87,1.25,88.27,4.43,True,False
62.08,10.04,853.0,221.0,0.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,160.66,1.27,87.99,4.48,True,False
62.08,10.05,811.0,388.0,1.0,True,Folldal,usikkert,R,False,0.66,False,none,3.7,4.59,160.46,1.29,87.72,4.53,True,False
62.08,10.1,828.0,128.0,0.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,4.59,159.44,1.3,86.39,4.6,True,False
62.08,10.11,874.0,281.0,0.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,5.29,159.24,1.29,86.13,4.58,True,False
62.08,10.37,899.0,812.0,0.0,True,Alvdal,usikkert,R,False,0.55,False,none,6.0,4.77,154.62,1.36,80.33,4.95,True,False
62.08,10.38,844.0,730.0,1.0,True,Alvdal,usikkert,R,False,0.55,False,none,6.0,4.77,154.47,1.38,80.14,5.0,True,False
62.08,10.39,791.0,393.0,1.0,True,Alvdal,usikkert,R,False,0.55,False,none,6.0,4.77,154.32,1.4,79.96,5.05,True,False
62.08,10.54,843.0,595.0,0.0,True,Alvdal,usikkert,open,False,0.6,False,none,6.0,4.4,152.21,1.42,77.61,5.18,True,False
62.08,10.93,829.0,296.0,1.0,True,Tynset,usikkert,open,False,0.59,False,none,3.8,4.39,148.62,1.49,75.12,5.39,True,False
62.08,10.94,904.0,324.0,1.0,True,Tynset,usikkert,open,False,0.59,False,none,3.8,4.39,148.57,1.47,75.13,5.33,True,False
62.08,10.97,898.0,783.0,0.0,True,Rendalen,usikkert,open,False,,False,none,3.8,4.39,148.41,1.47,75.18,5.33,True,False
62.08,10.99,873.0,617.0,1.0,True,Rendalen,usikkert,open,False,,False,none,3.8,4.39,148.32,1.48,75.23,5.35,True,False
62.08,11.07,883.0,190.0,1.0,True,Rendalen,usikkert,open,False,0.71,False,none,3.4,4.39,148.02,1.48,75.58,5.31,True,False
62.08,11.08,878.0,507.0,0.0,True,Rendalen,usikkert,open,False,0.71,False,none,3.4,4.39,147.99,1.49,75.64,5.31,True,False
62.08,12.12,795.0,224.0,1.0,True,Engerdal,usikkert,open,False,0.55,False,none,2.6,4.68,155.29,1.38,98.47,3.95,True,False
62.08,12.13,801.0,240.0,1.0,True,Engerdal,usikkert,open,False,0.72,False,none,2.6,4.68,155.45,1.38,98.81,3.93,True,False
62.08,12.14,830.0,115.0,1.0,True,Engerdal,usikkert,open,False,0.72,False,none,2.6,4.68,155.62,1.37,99.15,3.9,True,False
62.08,12.15,827.0,2.0,1.0,True,Engerdal,usikkert,open,False,0.72,False,none,2.6,4.68,155.78,1.36,99.5,3.88,True,False
62.08,12.16,814.0,55.0,1.0,True,Engerdal,usikkert,open,False,0.72,False,none,2.6,4.68,155.95,1.37,99.84,3.87,True,False
62.08,12.17,829.0,95.0,1.0,True,Engerdal,usikkert,open,False,0.8,False,none,2.6,4.68,156.12,1.36,100.19,3.85,True,False
62.08,12.18,827.0,389.0,1.0,True,Engerdal,usikkert,open,False,0.8,False,none,2.6,4.68,156.3,1.35,100.54,3.83,True,False
62.08,12.19,834.0,720.0,1.0,True,Engerdal,usikkert,open,False,0.8,False,none,2.6,4.68,156.47,1.35,100.89,3.81,True,False
62.085,8.48,857.0,409.0,1.0,True,Lesja,usikkert,R,False,,False,tillatt,5.8,5.88,208.14,0.6,148.65,2.22,True,True
62.085,8.5,823.0,239.0,0.0,True,Lesja,usikkert,R,False,,False,tillatt,5.8,5.88,207.39,0.62,147.74,2.26,True,True
62.085,8.51,862.0,445.0,0.0,True,Lesja,usikkert,R,False,,False,tillatt,5.8,5.61,207.02,0.61,147.29,2.25,True,True
62.085,8.89,905.0,855.0,1.0,True,Lesja,usikkert,R,False,,False,none,4.8,5.11,193.46,0.77,130.53,2.68,True,True
62.085,8.9,895.0,337.0,1.0,True,Lesja,usikkert,R,False,,False,none,4.8,5.11,193.12,0.78,130.11,2.7,True,True
62.085,8.91,872.0,243.0,1.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,192.78,0.79,129.68,2.72,True,True
62.085,8.92,864.0,286.0,1.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,192.44,0.79,129.25,2.74,True,True
62.085,8.93,830.0,413.0,1.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,192.1,0.81,128.82,2.77,True,True
62.085,8.94,821.0,653.0,0.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,191.77,0.82,128.4,2.78,True,True
62.085,8.95,802.0,531.0,0.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,191.43,0.83,127.97,2.81,True,True
62.085,8.96,801.0,527.0,0.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,191.09,0.83,127.55,2.82,True,True
62.085,8.97,794.0,571.0,0.0,True,Lesja,usikkert,R,False,,False,none,4.8,4.87,190.76,0.84,127.13,2.83,True,True
62.085,9.16,800.0,88.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.57,0.92,119.24,3.09,True,True
62.085,9.17,841.0,55.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.26,0.91,118.83,3.09,True,True
62.085,9.18,888.0,161.0,0.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,183.94,0.9,118.43,3.08,True,True
62.085,9.69,908.0,125.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.42,169.32,1.11,99.27,3.85,True,False
62.085,9.75,895.0,47.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.1,167.81,1.14,97.26,3.95,True,False
62.085,9.76,887.0,94.0,0.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.1,167.56,1.15,96.93,3.97,True,False
62.085,9.79,908.0,481.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.1,166.82,1.15,95.95,4.01,True,False
62.085,9.8,875.0,136.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,166.58,1.16,95.62,4.05,True,False
62.085,9.81,887.0,42.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,3.7,5.1,166.34,1.16,95.3,4.06,True,False
62.085,9.95,869.0,309.0,1.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,4.59,163.1,1.22,91.01,4.3,True,False
62.085,9.96,808.0,16.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,162.88,1.25,90.72,4.35,True,False
62.085,9.97,829.0,416.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,162.67,1.24,90.43,4.35,True,False
62.085,9.98,847.0,876.0,0.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,162.45,1.24,90.14,4.36,True,False
62.085,10.04,896.0,381.0,1.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,4.59,161.17,1.25,88.47,4.43,True,False
62.085,10.05,843.0,23.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,160.97,1.27,88.2,4.48,True,False
62.085,10.06,812.0,157.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,160.76,1.28,87.93,4.51,True,False
62.085,10.11,835.0,409.0,0.0,True,Folldal,usikkert,R,False,0.56,False,none,3.7,5.29,159.75,1.29,86.62,4.58,True,False
62.085,10.36,900.0,46.0,0.0,True,Alvdal,usikkert,R,False,0.76,False,none,6.0,4.77,155.31,1.34,81.03,4.9,True,False
62.085,10.37,842.0,364.0,0.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,155.16,1.37,80.85,4.95,True,False
62.085,10.59,790.0,680.0,0.0,True,Alvdal,usikkert,open,False,0.77,False,none,6.0,4.4,152.14,1.44,77.53,5.23,True,False
62.085,10.93,850.0,823.0,1.0,True,Tynset,usikkert,open,False,0.85,False,none,3.8,4.39,149.17,1.48,75.68,5.33,True,False
62.085,10.94,897.0,837.0,0.0,True,Tynset,usikkert,open,False,0.85,False,none,3.8,4.39,149.12,1.46,75.69,5.29,True,False
62.085,11.07,908.0,556.0,1.0,True,Rendalen,usikkert,open,False,0.68,False,none,3.4,4.39,148.58,1.46,76.14,5.25,True,False
62.085,11.2,909.0,390.0,1.0,True,Rendalen,usikkert,open,False,,False,delvis,3.4,4.69,148.36,1.47,77.19,5.17,True,False
62.085,12.05,794.0,389.0,1.0,True,Engerdal,usikkert,open,False,0.7,False,none,2.6,4.6,154.72,1.39,96.56,4.05,True,False
62.085,12.12,853.0,226.0,1.0,True,Engerdal,usikkert,open,False,0.79,False,none,2.6,4.68,155.81,1.35,98.89,3.9,True,False
62.085,12.13,844.0,203.0,1.0,True,Engerdal,usikkert,open,False,,False,none,2.6,4.68,155.98,1.35,99.23,3.89,True,False
62.085,12.14,861.0,242.0,1.0,True,Engerdal,usikkert,open,False,,False,none,2.6,4.68,156.14,1.34,99.57,3.86,True,False
62.085,12.15,875.0,54.0,1.0,True,Engerdal,usikkert,open,False,,False,none,2.6,4.68,156.31,1.34,99.92,3.84,True,False
62.085,12.16,907.0,272.0,1.0,True,Engerdal,usikkert,open,False,,False,none,2.6,4.68,156.48,1.32,100.26,3.8,True,False
62.085,12.17,878.0,646.0,0.0,True,Engerdal,usikkert,open,False,,False,none,2.6,4.68,156.65,1.33,100.61,3.8,True,False
62.085,12.18,864.0,820.0,0.0,True,Engerdal,usikkert,open,False,,False,none,2.6,4.68,156.82,1.33,100.95,3.79,True,False
62.085,12.33,804.0,212.0,0.0,False,?,?,open,False,,False,none,0.7,4.68,159.59,1.31,106.34,3.59,False,False
62.085,12.34,897.0,680.0,0.0,False,?,?,open,False,,False,none,0.7,4.68,159.78,1.27,106.72,3.52,False,False
62.09,8.53,822.0,367.0,0.0,True,Lesja,usikkert,R,False,,False,none,5.8,5.61,206.67,0.63,146.67,2.28,True,True
62.09,8.54,875.0,478.0,0.0,True,Lesja,usikkert,R,False,,False,none,5.8,5.61,206.3,0.62,146.22,2.27,True,True
62.09,9.17,796.0,151.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.7,0.92,119.18,3.1,True,True
62.09,9.18,851.0,110.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.39,0.91,118.78,3.08,True,True
62.09,9.19,895.0,145.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.07,0.9,118.37,3.08,True,True
62.09,9.77,892.0,197.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.1,167.8,1.14,97.03,3.97,True,False
62.09,9.78,881.0,64.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.1,167.56,1.15,96.71,3.99,True,False
62.09,9.79,879.0,22.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.1,167.31,1.15,96.38,4.01,True,False
62.09,9.95,869.0,427.0,1.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,4.59,163.61,1.21,91.47,4.27,True,False
62.09,9.96,822.0,92.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,163.39,1.23,91.18,4.32,True,False
62.09,9.98,803.0,525.0,0.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,162.95,1.25,90.61,4.36,True,False
62.09,9.99,846.0,412.0,0.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,162.74,1.24,90.33,4.35,True,False
62.09,10.06,854.0,191.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,161.27,1.26,88.4,4.46,True,False
62.09,10.07,800.0,10.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,161.07,1.28,88.14,4.51,True,False
62.09,10.12,885.0,147.0,0.0,True,Folldal,usikkert,R,False,0.56,False,none,3.7,5.29,160.07,1.27,86.85,4.53,True,False
62.09,10.35,864.0,49.0,1.0,True,Alvdal,usikkert,R,False,0.76,False,none,6.0,4.77,156.0,1.35,81.74,4.87,True,False
62.09,10.36,832.0,5.0,1.0,True,Alvdal,usikkert,R,False,0.76,False,none,6.0,4.77,155.84,1.36,81.55,4.91,True,False
62.09,10.37,805.0,78.0,1.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,155.69,1.37,81.37,4.94,True,False
62.09,10.38,818.0,347.0,1.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,155.53,1.37,81.18,4.94,True,False
62.09,10.39,827.0,484.0,1.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,155.38,1.37,81.0,4.95,True,False
62.09,10.4,816.0,711.0,0.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,155.23,1.38,80.83,4.97,True,False
62.09,10.91,791.0,582.0,0.0,True,Tynset,usikkert,open,False,0.69,False,none,3.8,4.39,149.84,1.49,76.23,5.33,True,False
62.09,10.92,838.0,702.0,0.0,True,Tynset,usikkert,open,False,0.69,False,none,3.8,4.39,149.78,1.47,76.23,5.29,True,False
62.09,11.06,822.0,105.0,1.0,True,Rendalen,usikkert,open,False,0.68,False,none,3.4,4.39,149.16,1.49,76.63,5.27,True,False
62.09,11.07,896.0,633.0,0.0,True,Rendalen,usikkert,open,False,0.68,False,none,3.4,4.39,149.13,1.46,76.69,5.22,True,False
62.09,12.03,868.0,571.0,1.0,True,Engerdal,usikkert,open,False,0.71,False,none,2.6,4.6,154.95,1.36,96.35,4.01,True,False
62.09,12.04,819.0,259.0,1.0,True,Engerdal,usikkert,open,False,0.71,False,none,2.6,4.6,155.1,1.38,96.67,4.03,True,False
62.09,12.06,800.0,345.0,1.0,True,Engerdal,usikkert,open,False,0.7,False,none,2.6,4.6,155.4,1.38,97.32,4.01,True,False
62.09,12.08,798.0,582.0,1.0,True,Engerdal,usikkert,open,False,0.7,False,none,2.6,4.6,155.71,1.38,97.98,3.97,True,False
62.09,12.09,831.0,698.0,1.0,True,Engerdal,usikkert,open,False,0.79,False,none,2.6,4.6,155.86,1.36,98.31,3.94,True,False
62.09,12.1,872.0,670.0,1.0,True,Engerdal,usikkert,open,False,0.79,False,none,2.6,4.6,156.02,1.34,98.64,3.9,True,False
62.09,12.32,805.0,308.0,1.0,False,?,?,open,False,,False,none,0.7,4.68,159.91,1.3,106.37,3.59,False,False
62.09,12.33,861.0,668.0,0.0,False,?,?,open,False,,False,none,0.7,4.68,160.1,1.28,106.74,3.54,False,False
62.095,8.52,836.0,281.0,1.0,True,Lesja,usikkert,R,False,,False,tillatt,5.8,5.61,207.43,0.61,147.4,2.26,True,True
62.095,8.53,801.0,167.0,1.0,True,Lesja,usikkert,R,False,,False,none,5.8,5.61,207.06,0.63,146.95,2.28,True,True
62.095,8.56,854.0,450.0,0.0,True,Lesja,usikkert,R,False,,False,none,5.8,5.61,205.96,0.63,145.6,2.3,True,True
62.095,8.7,890.0,746.0,0.0,True,Lesja,usikkert,R,False,,False,none,4.8,5.61,200.91,0.68,139.4,2.44,True,True
62.095,9.15,830.0,233.0,0.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,185.77,0.89,120.34,3.04,True,True
62.095,9.16,825.0,303.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,185.46,0.9,119.94,3.06,True,True
62.095,9.17,832.0,459.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,185.14,0.9,119.53,3.07,True,True
62.095,9.18,836.0,321.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.83,0.91,119.13,3.08,True,True
62.095,9.19,858.0,61.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.52,0.9,118.73,3.08,True,True
62.095,9.2,892.0,50.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,184.21,0.9,118.33,3.08,True,True
62.095,9.21,906.0,41.0,1.0,True,Dovre,usikkert,R,False,,False,none,1.0,4.86,183.9,0.9,117.93,3.09,True,True
62.095,9.78,905.0,609.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.1,168.05,1.13,97.14,3.95,True,False
62.095,9.79,902.0,534.0,1.0,True,Dovre,usikkert,R,False,,False,tillatt,4.9,5.1,167.81,1.14,96.82,3.97,True,False
62.095,9.95,891.0,288.0,1.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,4.59,164.11,1.2,91.93,4.23,True,False
62.095,9.96,827.0,57.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,163.89,1.22,91.65,4.29,True,False
62.095,9.99,803.0,27.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,163.25,1.24,90.79,4.35,True,False
62.095,10.0,838.0,275.0,0.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,163.03,1.24,90.51,4.34,True,False
62.095,10.01,894.0,786.0,0.0,True,Folldal,usikkert,R,False,0.76,False,none,3.7,4.59,162.82,1.22,90.24,4.33,True,False
62.095,10.07,876.0,442.0,1.0,True,Folldal,usikkert,R,False,,False,none,3.7,4.59,161.58,1.25,88.62,4.43,True,False
62.095,10.12,804.0,50.0,1.0,True,Folldal,usikkert,R,False,0.56,False,none,3.7,5.29,160.59,1.29,87.33,4.55,True,False
62.095,10.34,850.0,232.0,1.0,True,Alvdal,usikkert,R,False,0.76,False,none,6.0,4.77,156.69,1.34,82.45,4.83,True,False
62.095,10.35,859.0,415.0,1.0,True,Alvdal,usikkert,R,False,0.76,False,none,6.0,4.77,156.53,1.34,82.26,4.84,True,False
62.095,10.36,860.0,52.0,1.0,True,Alvdal,usikkert,R,False,0.76,False,none,6.0,4.77,156.37,1.34,82.07,4.85,True,False
62.095,10.37,854.0,97.0,1.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,156.22,1.35,81.89,4.87,True,False
62.095,10.38,852.0,421.0,0.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,156.06,1.35,81.7,4.88,True,False
62.095,10.41,841.0,750.0,1.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,155.61,1.36,81.18,4.93,True,False
62.095,10.42,801.0,239.0,1.0,True,Alvdal,usikkert,R,False,,False,none,6.0,4.77,155.46,1.38,81.01,4.97,True,False
